a (x1),b (x2),y1,y2,y3,y4
0.138227646,0.10364073,0,0,1,0
0.217941904,0.865094046,0,0,0,1
0.207937212,0.771048273,0,1,0,0
0.193700191,0.40532066,1,0,0,0
0.10232533,0.881324436,0,1,0,0
0.214676802,0.205769986,1,0,0,0
0.139427886,0.211611619,1,0,0,0
0.06474923,0.045141358,1,0,0,0
0.139827966,0.819404323,0,1,0,0
0.140028006,0.417200985,1,0,0,0
0.20798169,0.390773486,1,0,0,0
0.215233338,0.872055795,0,0,0,1
0.221054945,0.526109146,0,1,0,0
0.096844733,0.078296786,1,0,0,0
0.159553004,0.142761971,1,0,0,0
0.054966959,0.576103387,1,0,0,0
0.141428286,0.211110653,1,0,0,0
0.11230557,0.22833958,1,0,0,0
0.019520944,0.866469771,0,1,0,0
0.142028406,0.857091999,0,1,0,0
0.142228446,0.077704864,0,0,1,0
0.142428486,0.808435147,0,1,0,0
0.142628526,0.508358408,0,1,0,0
0.208754774,0.836748667,0,0,0,1
0.150073877,0.809959602,0,1,0,0
0.231215915,0.804917698,0,0,0,1
0.143428686,0.298981702,1,0,0,0
0.237818971,0.493508496,1,0,0,0
0.078116847,0.575807181,0,1,0,0
0.186082951,0.092385861,0,0,1,0
0.251750165,0.485137459,1,0,0,0
0.225220815,0.854942145,0,0,0,1
0.144628926,0.522713094,0,1,0,0
0.183869338,0.838284832,0,1,0,0
0.145029006,0.677254072,0,1,0,0
0.11628386,0.669059397,0,1,0,0
0.239645,0.458384348,1,0,0,0
0.121658134,0.374062773,1,0,0,0
0.112313548,0.245107085,1,0,0,0
0.089794086,0.137814672,1,0,0,0
0.146229246,0.713033432,0,1,0,0
0.235375787,0.782823135,0,0,0,1
0.052053854,0.217742429,1,0,0,0
0.000421026,0.831528331,0,1,0,0
0.219805956,0.394042143,1,0,0,0
0.147229446,0.257031093,1,0,0,0
0.100677718,0.941428137,0,1,0,0
0.076169889,0.313602263,1,0,0,0
0.036591927,0.759936136,0,1,0,0
0.072862106,0.750419733,0,1,0,0
0.196860977,0.82270572,0,1,0,0
0.113029553,0.290423644,1,0,0,0
0.253849408,0.720300011,0,1,0,0
0.189589042,0.451389937,1,0,0,0
0.244482135,0.24976165,1,0,0,0
0.187289516,0.449626825,1,0,0,0
0.149429886,0.919308938,0,0,0,1
0.149629926,0.316823943,1,0,0,0
0.149829966,0.973936748,0,0,0,1
0.013300553,0.63770149,0,1,0,0
0.15134018,0.045092175,0,0,1,0
0.111174227,1.066650469,0,0,0,1
0.150630126,0.22786139,1,0,0,0
0.150830166,0.219530621,1,0,0,0
0.118479441,1.037856958,0,0,0,1
0.228323192,0.864280201,0,0,0,1
0.151430286,0.667260585,0,1,0,0
0.211929366,0.196364995,1,0,0,0
0.139775679,-0.008504926,0,0,1,0
0.064436428,0.179009042,1,0,0,0
0.094084239,0.892859044,0,1,0,0
0.176612457,0.942343618,0,0,0,1
0.085141649,0.851599548,0,1,0,0
0.130855326,0.82699417,0,1,0,0
0.229930967,0.373094576,1,0,0,0
0.05250778,0.649002597,0,1,0,0
0.11379266,0.751271081,0,1,0,0
0.22746771,0.840902067,0,0,0,1
0.153830766,0.885727224,0,1,0,0
0.154030806,0.353792168,1,0,0,0
0.154230846,0.816591143,0,1,0,0
0.154430886,0.208464235,1,0,0,0
0.139837548,0.644727966,0,1,0,0
0.201342219,0.408922697,1,0,0,0
0.119693094,0.542427021,0,1,0,0
0.113258891,0.449836736,1,0,0,0
0.15924547,0.673396887,0,1,0,0
0.075615148,0.097876923,1,0,0,0
0.251166735,0.262153106,1,0,0,0
0.200647674,0.115627506,0,0,1,0
0.132756826,0.586904821,0,1,0,0
0.095560978,0.29234267,1,0,0,0
0.190980312,0.41478315,1,0,0,0
0.230684753,0.756188071,0,1,0,0
0.237520561,0.746436311,0,1,0,0
0.07252646,0.257847451,1,0,0,0
0.242164678,0.43474853,1,0,0,0
0.159083023,0.440520345,1,0,0,0
0.142874927,0.858573522,0,1,0,0
0.158031606,0.308173102,1,0,0,0
0.236841467,0.229399693,1,0,0,0
0.036409324,0.784607717,0,1,0,0
0.235996074,0.801481234,0,0,0,1
0.158831766,0.90640599,0,0,0,1
0.132000959,0.541844873,1,0,0,0
0.093492497,0.509349911,1,0,0,0
0.159431886,0.175515532,1,0,0,0
0.091770302,0.755927213,0,1,0,0
0.197352978,0.880032372,0,0,0,1
0.160032006,0.554089339,0,1,0,0
0.190478436,0.224410309,1,0,0,0
0.147989065,0.252823976,1,0,0,0
0.160632126,0.0185944,0,0,1,0
0.208278013,0.437978541,1,0,0,0
0.273288695,0.709792471,0,1,0,0
0.118211457,1.007721334,0,0,0,1
0.229090645,0.548044541,0,1,0,0
0.195520312,0.408990511,1,0,0,0
0.21163984,0.590349277,0,1,0,0
0.202987977,0.389995867,1,0,0,0
0.17919876,0.470458669,1,0,0,0
0.100286005,0.237663446,1,0,0,0
0.151435783,0.856122367,0,1,0,0
0.049980655,0.660765454,0,1,0,0
0.135860729,0.67911629,0,1,0,0
0.102260345,0.682598419,0,1,0,0
0.268448011,0.518575734,1,0,0,0
0.087798643,0.467935592,1,0,0,0
0.163832767,0.406180258,1,0,0,0
0.164032807,0.951996427,0,0,0,1
0.164232847,0.258612955,1,0,0,0
0.164432887,0.191797971,1,0,0,0
0.06615956,0.258814198,1,0,0,0
0.246102164,0.42821142,1,0,0,0
0.277607178,0.536616171,0,1,0,0
0.159423039,0.853963636,0,1,0,0
0.165433087,0.56839991,0,1,0,0
0.105406455,0.625736472,0,1,0,0
0.138910073,0.861752147,0,1,0,0
0.242989777,0.372246044,1,0,0,0
0.067960981,0.121930368,1,0,0,0
0.104095696,1.014369243,0,0,0,1
0.166633327,0.938847839,0,0,0,1
0.15243849,0.97432219,0,0,0,1
0.241628097,0.712420701,0,1,0,0
0.237531629,0.180299702,0,0,1,0
0.167433487,0.284871163,1,0,0,0
0.186534484,0.329567223,1,0,0,0
0.167833567,0.600581192,0,1,0,0
0.173806526,0.689421256,0,1,0,0
0.24950722,0.380278929,1,0,0,0
0.143945832,0.985918746,0,0,0,1
0.22864525,0.437618599,1,0,0,0
0.168833767,0.384818652,1,0,0,0
0.20322889,0.912160431,0,0,0,1
0.144245055,0.830496006,0,1,0,0
0.069929331,0.945275472,0,1,0,0
0.140983733,0.480685398,1,0,0,0
0.169833967,0.089060001,1,0,0,0
0.058674003,0.288842353,1,0,0,0
0.170234047,0.905000853,0,1,0,0
0.258787355,0.507430507,1,0,0,0
0.235982541,0.704528516,0,1,0,0
0.262576793,0.477035467,1,0,0,0
0.240560444,0.730908545,0,1,0,0
0.18029923,0.660696256,0,1,0,0
0.232933574,0.217510908,1,0,0,0
0.171634327,0.108571639,1,0,0,0
0.107542949,0.933130668,0,1,0,0
0.052947855,0.940081469,0,1,0,0
0.074237075,0.550738116,1,0,0,0
0.121716852,0.913312797,0,1,0,0
0.172634527,0.132132869,1,0,0,0
0.199573833,0.884827741,0,0,0,1
0.105543476,0.332461157,1,0,0,0
0.15850093,0.173185988,1,0,0,0
0.053467005,0.697438522,0,1,0,0
0.16861873,0.302378274,1,0,0,0
0.173834767,0.110214165,1,0,0,0
0.130232049,0.757365614,0,1,0,0
0.174234847,0.947089304,0,0,0,1
0.147676132,0.222236543,1,0,0,0
0.119578847,0.260420916,1,0,0,0
0.174834967,0.683121,0,1,0,0
0.074158358,0.637113907,0,1,0,0
0.26203122,0.355664176,1,0,0,0
0.185143244,0.121087677,1,0,0,0
0.175635127,0.520952916,0,1,0,0
0.102735433,1.06601621,0,0,0,1
0.204499225,0.33557823,1,0,0,0
0.126477802,0.678185638,0,1,0,0
0.204998188,0.082638877,0,0,1,0
0.176635327,0.566353512,0,1,0,0
0.176835367,0.315213724,1,0,0,0
0.288029797,0.639102282,0,1,0,0
0.101804302,0.462552049,1,0,0,0
0.095877405,0.1690624,1,0,0,0
0.177635527,0.87053434,0,1,0,0
0.296073899,0.584424689,0,1,0,0
0.178035607,0.756998954,0,1,0,0
0.088235287,0.022593612,1,0,0,0
0.178435687,0.896686331,0,1,0,0
0.07790592,0.889947856,0,1,0,0
0.177071398,-0.001433903,0,0,1,0
0.179035807,0.84428112,0,1,0,0
0.10655968,0.520592891,1,0,0,0
0.299086914,0.299081403,1,0,0,0
0.179635927,0.122013589,1,0,0,0
0.143591965,0.362133392,1,0,0,0
0.221842761,0.224616509,1,0,0,0
0.180236047,0.385135372,1,0,0,0
0.160797308,0.183016313,1,0,0,0
0.091983861,0.241675853,1,0,0,0
0.249058812,0.601454865,0,1,0,0
0.199040706,0.058574883,0,0,1,0
0.127519647,0.096131049,1,0,0,0
0.173451356,0.197272738,1,0,0,0
0.070951391,0.051928984,1,0,0,0
0.097793319,0.86826233,0,1,0,0
0.182036407,0.534224119,0,1,0,0
0.239558027,0.421876298,0,1,0,0
0.106856516,0.657883766,1,0,0,0
0.123237109,-0.104733276,0,0,1,0
0.17925623,0.851912697,0,1,0,0
0.183036607,0.22025643,1,0,0,0
0.214920403,0.63805029,0,1,0,0
0.23869344,0.467172213,1,0,0,0
0.237578969,0.647526384,0,1,0,0
0.207872727,0.71072243,0,1,0,0
0.184036807,0.379123436,1,0,0,0
0.184236847,0.785295732,0,1,0,0
0.195507802,0.878642681,0,1,0,0
0.184636927,0.087543126,1,0,0,0
0.184836967,0.38781648,1,0,0,0
0.185037007,0.655354743,0,1,0,0
0.175875693,0.503712941,1,0,0,0
0.250410538,0.522462594,0,1,0,0
0.145305736,0.243576162,1,0,0,0
0.128137945,0.15806315,1,0,0,0
0.186037207,0.337561736,1,0,0,0
0.255316025,0.765106451,0,1,0,0
0.198368036,0.49453769,1,0,0,0
0.086107905,0.790608691,0,1,0,0
0.240461072,0.57437433,0,1,0,0
0.187037407,0.221455029,1,0,0,0
0.15637415,0.557116065,1,0,0,0
0.314850075,0.668265002,0,1,0,0
0.23215153,0.534150577,0,1,0,0
0.176137601,0.929320547,0,1,0,0
0.199506499,0.209108526,1,0,0,0
0.188237648,0.565528684,0,1,0,0
0.162721256,0.539116322,1,0,0,0
0.243872638,0.825490593,0,1,0,0
0.138100327,0.757438664,0,1,0,0
0.196282682,0.199872636,1,0,0,0
0.173014492,-0.001481641,0,0,1,0
0.171108147,0.976241063,0,0,0,1
0.189637928,0.201708242,1,0,0,0
0.189837968,0.327329991,1,0,0,0
0.186448755,0.884642005,0,1,0,0
0.177737158,0.973175111,0,0,0,1
0.17436113,0.237764222,1,0,0,0
0.190638128,0.176070847,1,0,0,0
0.131319394,0.270482059,1,0,0,0
0.167124292,0.47329076,1,0,0,0
0.139748959,1.108175485,0,0,0,1
0.191438288,0.003100367,0,0,1,0
0.191638328,0.002706049,0,0,1,0
0.213098114,0.459122427,1,0,0,0
0.16711541,0.569256484,1,0,0,0
0.192238448,0.925037343,0,0,0,1
0.192438488,0.698445032,0,1,0,0
0.192638528,0.33859634,1,0,0,0
0.203880495,0.304202389,1,0,0,0
0.121529772,0.178129341,1,0,0,0
0.143185581,-0.008340917,1,0,0,0
0.231363975,0.831950055,0,1,0,0
0.193638728,0.129374482,1,0,0,0
0.313465423,0.508433986,0,1,0,0
0.204676196,0.07213473,0,0,1,0
0.143946232,0.095424004,1,0,0,0
0.154394333,0.352678216,1,0,0,0
0.194638928,0.00993148,0,0,1,0
0.194838968,0.177088114,1,0,0,0
0.258229679,0.816864825,0,0,0,1
0.195239048,0.233655055,1,0,0,0
0.26950933,0.771255973,0,1,0,0
0.1074476,0.918272071,0,1,0,0
0.141351221,0.514480572,1,0,0,0
0.196039208,0.448162471,1,0,0,0
0.263812843,0.769661805,0,1,0,0
0.207111587,0.566086832,0,1,0,0
0.196270229,0.983308264,0,0,0,1
0.265628452,0.566380358,0,1,0,0
0.187172559,-0.025650718,0,0,1,0
0.107679053,0.78943139,0,1,0,0
0.15530068,1.042371691,0,0,0,1
0.197639528,0.623035211,0,1,0,0
0.185311231,0.553299675,1,0,0,0
0.160012719,0.235029265,1,0,0,0
0.198239648,0.57137415,0,1,0,0
0.190441397,0.757534266,0,1,0,0
0.102724895,0.281744535,1,0,0,0
0.167989046,0.994608541,0,0,0,1
0.164680434,0.950713638,0,1,0,0
0.17467443,1.009660508,0,0,0,1
0.121649133,0.54722077,1,0,0,0
0.199639928,0.167761907,1,0,0,0
0.233783723,0.134296166,0,0,1,0
0.200040008,0.689510279,0,1,0,0
0.267662843,0.364072936,1,0,0,0
0.200440088,0.139518381,1,0,0,0
0.138541841,0.024065543,1,0,0,0
0.186322876,0.968399561,0,0,0,1
0.201040208,0.116476564,1,0,0,0
0.244866757,0.647307427,0,1,0,0
0.201440288,0.171528558,1,0,0,0
0.202489953,0.532497576,0,1,0,0
0.201840368,0.758216986,0,1,0,0
0.198976128,0.762639196,0,1,0,0
0.202240448,0.254408348,1,0,0,0
0.145604412,0.131421571,1,0,0,0
0.202640528,0.316288331,1,0,0,0
0.272071583,0.43554617,1,0,0,0
0.188581425,-0.003317458,0,0,1,0
0.114733242,0.737716366,0,1,0,0
0.099238822,0.694786113,0,1,0,0
0.162356059,1.07705802,0,0,0,1
0.21928529,0.052955623,0,0,1,0
0.204040808,0.583064833,0,1,0,0
0.170963135,0.556449327,1,0,0,0
0.234666909,0.871700445,0,1,0,0
0.204640928,0.21926513,1,0,0,0
0.273584505,0.569822569,0,1,0,0
0.232081222,0.283714734,1,0,0,0
0.185300247,0.60428184,0,1,0,0
0.267189346,0.366784455,1,0,0,0
0.243655191,0.590123813,0,1,0,0
0.205841168,0.407445514,1,0,0,0
0.16353032,0.178353011,1,0,0,0
0.268593317,0.2280248,1,0,0,0
0.206441288,0.712421985,0,1,0,0
0.270804049,0.348809839,1,0,0,0
0.099375678,0.820453174,0,1,0,0
0.207041408,0.624292223,0,1,0,0
0.255733412,0.650865913,0,1,0,0
0.173658262,0.592877184,1,0,0,0
0.135672383,1.112367345,0,0,0,1
0.207841568,0.998932705,0,0,0,1
0.238400158,0.919642199,0,0,0,1
0.253436046,0.867926779,0,0,0,1
0.208441688,0.876888139,0,1,0,0
0.171318107,0.6702396,0,1,0,0
0.208841768,0.219988291,1,0,0,0
0.178822294,0.976466865,0,1,0,0
0.263394713,0.812699154,0,1,0,0
0.166801918,0.313509693,1,0,0,0
0.290734687,0.734461674,0,1,0,0
0.209841968,0.581671147,0,1,0,0
0.184028542,0.553244092,1,0,0,0
0.168267137,-0.094713649,0,0,1,0
0.210442088,0.716769009,0,1,0,0
0.24159542,0.583800117,0,1,0,0
0.128651695,0.887680489,0,1,0,0
0.23869195,0.83796381,0,1,0,0
0.211242248,0.429733029,1,0,0,0
0.211442288,0.837268553,0,1,0,0
0.108427685,0.866602635,0,1,0,0
0.211842368,0.077748567,1,0,0,0
0.249903177,0.622133452,0,1,0,0
0.212242448,0.545333865,0,1,0,0
0.212442488,0.471664502,1,0,0,0
0.2130664,0.433430102,1,0,0,0
0.152050785,0.069469484,1,0,0,0
0.276995543,0.254463743,1,0,0,0
0.297994064,0.497106567,1,0,0,0
0.156136837,0.695233862,0,1,0,0
0.164429413,0.896239875,0,1,0,0
0.257002474,0.619568019,0,1,0,0
0.214042809,0.341782402,1,0,0,0
0.214242849,0.596455268,0,1,0,0
0.214442889,0.453251383,1,0,0,0
0.22104393,0.443359011,1,0,0,0
0.17607918,-0.122212398,0,0,1,0
0.215043009,0.962553916,0,0,0,1
0.189457726,0.085947412,1,0,0,0
0.320129771,0.506139937,0,1,0,0
0.215136477,0.901724906,0,1,0,0
0.159054884,1.119430975,0,0,0,1
0.182713099,0.510756378,1,0,0,0
0.262449797,0.379125062,1,0,0,0
0.260481289,0.422417895,0,1,0,0
0.247800809,0.193945964,1,0,0,0
0.273719769,0.79536213,0,1,0,0
0.281768665,0.675111141,0,1,0,0
0.218216278,0.447409176,1,0,0,0
0.211851369,0.506936499,1,0,0,0
0.217643529,0.270374165,1,0,0,0
0.306258692,0.520233761,1,0,0,0
0.115768477,0.658747776,0,1,0,0
0.166717174,0.291222482,1,0,0,0
0.184509696,0.210305141,1,0,0,0
0.171655756,0.59660034,1,0,0,0
0.180654698,0.181867904,1,0,0,0
0.209451768,0.341326469,1,0,0,0
0.291426141,0.284831182,1,0,0,0
0.291131023,0.315082024,1,0,0,0
0.219643929,0.058714243,0,0,1,0
0.244668138,0.402948789,1,0,0,0
0.206405744,0.623926657,0,1,0,0
0.220244049,0.636234962,0,1,0,0
0.230602822,0.581021253,0,1,0,0
0.179853808,0.960651973,0,1,0,0
0.220844169,0.858169883,0,1,0,0
0.264697265,0.334531616,1,0,0,0
0.217950625,0.361701887,1,0,0,0
0.221444289,0.647621953,0,1,0,0
0.18656527,1.013619526,0,0,0,1
0.276470382,0.254895883,1,0,0,0
0.202539424,0.522410021,1,0,0,0
0.222244449,0.929504686,0,1,0,0
0.180023276,6.12E-05,1,0,0,0
0.219271564,-0.000689822,0,0,1,0
0.163065022,0.559040809,1,0,0,0
0.139333458,0.991147991,0,1,0,0
0.223244649,0.406399582,1,0,0,0
0.180346097,0.057283089,1,0,0,0
0.330982555,0.592806578,0,1,0,0
0.123061523,0.681148639,0,1,0,0
0.250792179,0.380706642,1,0,0,0
0.227257898,0.520217034,1,0,0,0
0.236747011,0.262816917,1,0,0,0
0.224644929,0.661393602,0,1,0,0
0.224844969,0.757141698,0,1,0,0
0.222719006,0.379760438,1,0,0,0
0.182781416,0.651571822,1,0,0,0
0.270455104,0.247761522,1,0,0,0
0.225645129,0.952364637,0,0,0,1
0.244386967,0.491674129,0,1,0,0
0.320237021,0.563079629,0,1,0,0
0.215833089,0.012439137,0,0,1,0
0.097360377,0.700365802,0,1,0,0
0.267127937,0.39013086,1,0,0,0
0.29265507,0.508829148,1,0,0,0
0.227045409,0.71014751,0,1,0,0
0.272157295,0.467848323,1,0,0,0
0.24435893,0.423555259,1,0,0,0
0.19483806,0.610811602,0,1,0,0
0.196248599,0.210354917,1,0,0,0
0.317886349,0.70684769,0,1,0,0
0.228245649,0.282594147,1,0,0,0
0.246008302,0.70571353,0,1,0,0
0.098690969,0.748184531,0,1,0,0
0.171502525,0.069146763,1,0,0,0
0.229045809,0.582805452,0,1,0,0
0.229245849,0.374780981,1,0,0,0
0.249643023,0.110370884,0,0,1,0
0.235167703,0.537799244,0,1,0,0
0.229845969,0.152061944,1,0,0,0
0.230046009,0.56804055,0,1,0,0
0.231410589,0.065107073,1,0,0,0
0.261903906,0.147300512,0,0,1,0
0.230646129,0.314246316,1,0,0,0
0.201055654,-0.057363658,0,0,1,0
0.231046209,0.109728866,1,0,0,0
0.27486541,0.368792009,1,0,0,0
0.172217617,0.830536328,0,1,0,0
0.135871124,0.693060859,0,1,0,0
0.166837246,0.056891139,1,0,0,0
0.232046409,0.619604456,0,1,0,0
0.2724726,0.612291914,0,1,0,0
0.25641905,0.161003846,1,0,0,0
0.291601607,0.669447824,0,1,0,0
0.274838109,0.599207324,0,1,0,0
0.173601023,0.103072652,1,0,0,0
0.219545884,0.55987616,1,0,0,0
0.284030499,0.383753209,1,0,0,0
0.242061043,0.368807173,1,0,0,0
0.250483075,0.135175947,1,0,0,0
0.233547787,0.305736551,1,0,0,0
0.234246849,0.160536152,1,0,0,0
0.268733721,0.799092764,0,1,0,0
0.267650404,0.363925509,1,0,0,0
0.200540581,-0.139278271,0,0,1,0
0.235047009,0.114051079,1,0,0,0
0.235247049,0.312562846,1,0,0,0
0.235447089,0.614685359,0,1,0,0
0.268207706,0.399224181,1,0,0,0
0.235847169,0.713810005,0,1,0,0
0.205547394,0.069730934,1,0,0,0
0.236247249,0.682855181,0,1,0,0
0.236447289,0.111833647,1,0,0,0
0.236647329,0.444995985,1,0,0,0
0.158589851,0.254726384,1,0,0,0
0.248663285,0.619487265,0,1,0,0
0.237247449,0.102251853,1,0,0,0
0.237447489,0.314145356,1,0,0,0
0.226596589,0.642243804,0,1,0,0
0.296539044,0.748936093,0,1,0,0
0.252734184,0.444856736,1,0,0,0
0.284886161,0.252510264,1,0,0,0
0.23844769,0.761618644,0,1,0,0
0.278745543,0.237373492,1,0,0,0
0.247312803,0.053551592,0,0,1,0
0.266709727,0.394813287,1,0,0,0
0.23924785,0.662339348,0,1,0,0
0.23944789,0.52674382,1,0,0,0
0.31427325,0.590374549,0,1,0,0
0.274577588,0.335408919,1,0,0,0
0.262900181,0.343221495,1,0,0,0
0.24024805,0.125727459,1,0,0,0
0.24044809,0.690953531,0,1,0,0
0.24064813,0.016876886,0,0,1,0
0.24084817,0.277363929,1,0,0,0
0.268839856,0.440345878,0,1,0,0
0.235845422,0.918302457,0,1,0,0
0.24144829,0.923897034,0,1,0,0
0.24164833,0.896680973,0,1,0,0
0.235660442,0.84470621,0,1,0,0
0.255958494,0.837524552,0,1,0,0
0.353318401,0.553429564,0,1,0,0
0.261058871,0.25944191,1,0,0,0
0.24264853,0.488591715,1,0,0,0
0.147622702,0.788267799,0,1,0,0
0.280279478,0.419494791,1,0,0,0
0.268477474,0.824384872,0,1,0,0
0.303537414,0.777716194,0,1,0,0
0.24364873,0.250119708,1,0,0,0
0.277155296,0.822903502,0,1,0,0
0.2677971,0.168899571,1,0,0,0
0.190196554,0.931048193,0,1,0,0
0.301503613,0.80549823,0,0,0,1
0.210655977,0.841657651,0,1,0,0
0.249739379,0.06973686,0,0,1,0
0.24504901,0.050674291,0,0,1,0
0.24524905,0.926587192,0,1,0,0
0.235838435,0.879762576,0,1,0,0
0.264136078,0.323725855,1,0,0,0
0.203941252,0.577686278,1,0,0,0
0.219555914,0.705643647,0,1,0,0
0.253764906,0.252045023,1,0,0,0
0.317801848,0.717297933,0,1,0,0
0.215609957,0.993116599,0,1,0,0
0.254897059,0.14502215,1,0,0,0
0.253999716,0.825692816,0,1,0,0
0.24724945,0.987841446,0,0,0,1
0.22015813,0.830731261,0,1,0,0
0.252771623,0.554263794,0,1,0,0
0.24784957,0.225498638,1,0,0,0
0.24804961,0.653023471,0,1,0,0
0.24824965,0.040080166,0,0,1,0
0.264068347,0.255990931,1,0,0,0
0.334892967,0.608287812,0,1,0,0
0.24884977,0.502109118,1,0,0,0
0.24904981,0.776413126,0,1,0,0
0.21808147,0.793758978,0,1,0,0
0.278984392,0.181139131,0,0,1,0
0.24964993,0.60054663,0,1,0,0
0.24984997,0.862459013,0,1,0,0
0.216812592,0.608040926,1,0,0,0
0.25025005,0.68737777,0,1,0,0
0.25045009,0.818646963,0,1,0,0
0.278789721,0.404676468,1,0,0,0
0.25085017,0.510760262,1,0,0,0
0.257150748,0.251069362,1,0,0,0
0.271992754,0.210907966,1,0,0,0
0.273861647,0.438340292,0,1,0,0
0.273379781,0.414509107,1,0,0,0
0.25185037,0.553913657,0,1,0,0
0.286510432,0.776234633,0,1,0,0
0.315605133,0.705416705,0,1,0,0
0.250737943,0.757684667,0,1,0,0
0.19793863,0.95926706,0,1,0,0
0.25285057,0.996649509,0,0,0,1
0.253615085,0.587209234,0,1,0,0
0.25325065,0.984817657,0,0,0,1
0.25345069,0.828655584,0,1,0,0
0.353423535,0.625133218,0,1,0,0
0.209765676,0.16962121,1,0,0,0
0.281273188,0.219641134,1,0,0,0
0.267465684,0.174536126,1,0,0,0
0.26129659,0.210305085,1,0,0,0
0.190980124,0.942875019,0,1,0,0
0.155093387,0.867457452,0,1,0,0
0.280915556,0.381788453,1,0,0,0
0.254220006,-0.000285902,0,0,1,0
0.25545109,0.860569884,0,1,0,0
0.25565113,0.390537749,1,0,0,0
0.306200115,0.771093762,0,1,0,0
0.197176163,0.282126602,1,0,0,0
0.263943645,0.18284116,1,0,0,0
0.213180012,1.106684932,0,0,0,1
0.220349334,-0.036372397,1,0,0,0
0.194684883,0.829823871,0,1,0,0
0.25705141,0.117924041,1,0,0,0
0.251895031,0.951618414,0,1,0,0
0.264870633,0.323242714,1,0,0,0
0.25765153,0.701765164,0,1,0,0
0.261153729,0.969042038,0,0,0,1
0.25805161,0.241486631,1,0,0,0
0.239727946,0.719894076,0,1,0,0
0.275540675,0.128994488,0,0,1,0
0.290737386,0.867532316,0,0,0,1
0.269238575,0.231439054,1,0,0,0
0.25905181,0.042403878,0,0,1,0
0.25925185,0.378620498,1,0,0,0
0.25945189,0.725712487,0,1,0,0
0.22035339,0.163957107,1,0,0,0
0.308349809,0.439147322,1,0,0,0
0.296218255,0.468440217,1,0,0,0
0.233473418,0.617222483,1,0,0,0
0.26045209,0.489060194,1,0,0,0
0.285320238,0.239432762,1,0,0,0
0.316939964,0.495450618,1,0,0,0
0.271708172,0.282234168,1,0,0,0
0.26125225,0.918103965,0,1,0,0
0.26145229,0.456025929,1,0,0,0
0.153096025,0.772448923,0,1,0,0
0.26185237,0.145707798,1,0,0,0
0.26205241,0.378535017,1,0,0,0
0.364359356,0.667030395,0,1,0,0
0.26245249,0.206016925,1,0,0,0
0.240981541,0.610535336,1,0,0,0
0.245917093,1.001802459,0,1,0,0
0.263052611,0.437723554,1,0,0,0
0.263252651,0.514374468,1,0,0,0
0.244375253,0.600229982,1,0,0,0
0.274693508,0.916714953,0,1,0,0
0.235003987,1.024883716,0,1,0,0
0.282681051,0.434289235,0,1,0,0
0.267897921,0.827819613,0,1,0,0
0.243714936,0.213859041,1,0,0,0
0.271428578,0.078798511,0,0,1,0
0.374220085,0.516254057,0,1,0,0
0.265053011,0.81955396,0,1,0,0
0.256616736,0.004657935,1,0,0,0
0.292946393,0.262787848,1,0,0,0
0.276813418,0.099920012,0,0,1,0
0.303246621,0.286731748,1,0,0,0
0.248421446,0.567438486,1,0,0,0
0.292030228,0.252996109,1,0,0,0
0.266453291,0.113320736,1,0,0,0
0.297304972,0.477263765,1,0,0,0
0.266853371,0.369073927,1,0,0,0
0.267053411,0.479696771,1,0,0,0
0.192529202,0.861482753,0,1,0,0
0.267453491,0.986898384,0,0,0,1
0.290971532,0.80892909,0,1,0,0
0.291249613,0.254674518,1,0,0,0
0.268053611,0.974072952,0,0,0,1
0.268253651,0.90222171,0,1,0,0
0.291266164,0.800057225,0,1,0,0
0.294340423,0.311291952,1,0,0,0
0.278303155,0.114288617,0,0,1,0
0.256168732,0.585417175,1,0,0,0
0.269253851,0.270597722,1,0,0,0
0.31172694,0.619522498,0,1,0,0
0.257535215,1.034409874,0,0,0,1
0.28966216,0.374896925,1,0,0,0
0.253111464,0.204676874,1,0,0,0
0.204137867,0.759970918,0,1,0,0
0.278716797,0.131935623,1,0,0,0
0.237658447,1.10727274,0,0,0,1
0.270854171,0.450408963,1,0,0,0
0.210077624,0.906900105,0,1,0,0
0.271254251,0.870957326,0,1,0,0
0.261842048,0.357063814,1,0,0,0
0.273778357,0.290118777,1,0,0,0
0.252543936,0.200450854,1,0,0,0
0.287339807,0.433577278,0,1,0,0
0.272254451,0.680000889,0,1,0,0
0.272454491,0.309586918,1,0,0,0
0.319274049,0.711378073,0,1,0,0
0.282440938,0.473256673,0,1,0,0
0.248182549,0.33845519,1,0,0,0
0.293644675,0.7637847,0,1,0,0
0.299078338,0.8694161,0,0,0,1
0.273654731,0.988480524,0,0,0,1
0.273822202,0.163991418,1,0,0,0
0.274054811,0.109922607,1,0,0,0
0.260872764,0.882797459,0,1,0,0
0.253519475,-0.046920603,1,0,0,0
0.274099333,0.26946063,1,0,0,0
0.274854971,0.207307156,1,0,0,0
0.231283849,0.137998921,1,0,0,0
0.290133559,0.808068361,0,1,0,0
0.313999048,0.63169111,0,1,0,0
0.274403444,0.979719796,0,0,0,1
0.260030082,0.004107157,1,0,0,0
0.276055211,0.434945825,1,0,0,0
0.276255251,0.030752347,0,0,1,0
0.265047058,0.150699193,1,0,0,0
0.276655331,0.620089588,0,1,0,0
0.221888746,0.278900964,1,0,0,0
0.277055411,0.999387504,0,0,0,1
0.291029762,0.383947029,1,0,0,0
0.26669058,0.968817571,0,1,0,0
0.310305921,0.363187627,1,0,0,0
